,structCompId,complexId.x,abandonFlag,allocMtrFlag,attended8Hr,condenProdFlag,distToShore,drillingFlag,firedVesselFl,gasProdFlag,gasFlaringFlag,mmsCompanyNum,manned24Hr,majCmplxFlag,leaseNum,lastRevDate.x,lactMtrFlag,injectionCode,heliportFlag,workoverFlag,waterProdFlag,waterDepth,tankGaugeFlag,sulfurProdFlag,subdistrictCode,storeTankFlag,rigCount,qtrType,prodEqpmtFlag,productionFlag,powerSourceType,powerGenFlag,oilProdFlag,gasSaleMtrFlag,fldNameCode,districtCode.x,craneCounty,compressorFlag,comglProdFlag,bedCount,areaCode.x,blockNumber.x,meterProverFl,districtCode.y,structNum,areaCode.y,blockNumber.y,structName,srfNrthSthDist,nrthSthDepCode.x,srfEstWstDist.x,estWstDepCode.x,xLoc,yLoc,longitude,latitude,areaCode,blockNumber,complexId.y,deckCount,estWstDepCode.y,installDate,lastRevDate.y,majStructFlg,nrthSthDepCode.y,removalDate,slantSlotCount,slotCount,slotDrillCount,satelliteCompletionCount,structureName,structureNumber,structureTypeCode,srfEstWstDist.y,srfNrtSthDist,underwaterCompCount,authorityType,authorityNumber,authorityStatus,removalYr,installYr
3941,22207_1,22207,Y,Y,N,Y,68,N,N,Y,N,1704,N,Y,NA,3-Oct-19,N,NA,Y,N,Y,90,N,N,NA,N,0,P,Y,Y,NA,N,N,Y,WC406,5,1,Y,NA,NA,WC,405,NA,5,1,WC,405,A,5499,N,2197,E,1389255,48856.13,-93.23969,28.78704,WC,405,22207,2,E,1-Jan-78,30-Nov-01,Y,N,21-Jun-10,NA,18,6,0,A,1,FIXED,2197,5499,0,NA,NA,NA,2010,1978
3942,22208_1,22208,Y,N,N,N,14,N,Y,N,N,2579,N,N,G03186,12-Mar-03,N,NA,Y,N,N,110,N,N,NA,Y,NA,P,Y,N,NA,Y,N,N,WD061,1,NA,N,NA,10,WD,61,NA,1,1,WD,61,A,7800,S,1500,W,2544278,131634.2,-89.63057,29.01752,WD,61,22208,3,W,1-Jan-78,21-Jul-94,Y,S,7-Sep-03,NA,9,9,0,A,1,FIXED,1500,7800,1,OCS LEASE,G03186,TERMIN,2003,1978
3943,2221_1,2221,N,N,N,N,5,N,N,N,N,3151,N,N,310,6-Jul-17,N,NA,N,N,N,12,N,N,NA,N,0,N,N,N,NA,N,N,N,LP000,3,0,N,NA,NA,SM,212,N,3,1,SM,212,231,6106,S,7465,E,1772740,296530.1,-92.04757,29.48015,SM,212,2221,2,E,5-Nov-08,29-Jun-09,N,S,NA,NA,1,1,NA,231,1,CAIS,7465,6106,NA,OCS LEASE,310,UNIT,NA,2008
3944,2221_2,2221,N,N,N,N,5,N,N,N,N,3151,N,N,310,6-Jul-17,N,NA,N,N,N,12,N,N,NA,N,0,N,N,N,NA,N,N,N,LP000,3,0,N,NA,NA,SM,212,N,3,2,SM,212,B,6163,S,7508,E,1772697,296587.1,-92.04771,29.48031,SM,212,2221,1,E,3-Jul-09,20-Jul-09,N,S,NA,NA,1,NA,NA,B,2,CAIS,7508,6163,NA,OCS LEASE,310,UNIT,NA,2009
3945,22210_1,22210,N,Y,Y,Y,8,N,Y,Y,N,3151,Y,Y,G02947,5-Aug-14,Y,G,Y,N,Y,146,N,N,NA,Y,0,P,Y,Y,G,Y,Y,Y,MP073,1,3,Y,NA,58,MP,73,Y,1,1,MP,73,A,7541,N,997,W,2773312,226289,-88.90796,29.26643,MP,73,22210,3,W,1-Jan-77,5-Aug-14,Y,N,NA,NA,18,15,0,A,1,FIXED,997,7541,0,OCS LEASE,G02947,UNIT,NA,1977
3946,22210_2,22210,N,Y,Y,Y,8,N,Y,Y,N,3151,Y,Y,G02947,5-Aug-14,Y,G,Y,N,Y,146,N,N,NA,Y,0,P,Y,Y,G,Y,Y,Y,MP073,1,3,Y,NA,58,MP,73,Y,1,2,MP,73,CF,7393,N,740,W,2773055,226437,-88.90875,29.26685,MP,73,22210,2,W,1-Jan-79,19-Jun-02,Y,N,NA,NA,0,0,0,CF,2,FIXED,740,7393,0,OCS LEASE,G02947,UNIT,NA,1979
3947,22211_1,22211,Y,N,N,N,18,N,N,N,N,78,N,Y,G02444,21-Jul-94,N,N,N,N,N,395,N,N,NA,N,NA,N,N,N,NA,N,N,N,SP062,1,NA,N,N,NA,VK,899,N,1,1,VK,899,B,1800,S,6650,W,1083770,10551240,-88.74283,29.06283,VK,899,22211,2,W,1-Jan-77,21-Jul-94,Y,S,20-Jul-90,NA,24,10,0,B,1,FIXED,6650,1800,0,OCS LEASE,G02444,RELINQ,1990,1977
3948,22212_1,22212,Y,N,N,N,6,N,N,N,N,2409,N,N,G02185,16-Apr-03,N,N,Y,N,N,227,N,N,NA,N,NA,N,N,N,NA,N,N,N,SP078,1,2,N,NA,36,SP,78,NA,1,1,SP,78,A,5050,N,525,E,2615403,62342,-89.41173,28.8239,SP,78,22212,3,E,1-Jan-78,1-Jun-00,Y,N,22-Sep-04,NA,2,12,0,A,1,FIXED,525,5050,0,OCS LEASE,G02185,TERMIN,2004,1978
3949,22213_1,22213,Y,N,N,N,89,N,N,N,N,105,N,N,G02089,9-Apr-98,N,NA,Y,N,N,213,N,N,NA,N,0,N,N,N,NA,N,N,N,VR320,5,0,N,NA,NA,VR,325,NA,5,1,VR,325,A,2100,N,7062,W,1610170,-142016.7,-92.54391,28.27052,VR,325,22213,3,W,1-Jan-78,28-Jul-94,N,N,25-May-98,NA,12,6,0,A,1,WP,7062,2100,0,OCS LEASE,G02089,TERMIN,1998,1978
3950,22214_1,22214,Y,N,N,N,90,N,N,N,N,115,N,Y,G02056,28-Jul-94,N,NA,N,N,N,191,N,N,NA,N,NA,N,N,N,NA,N,N,N,EC294,5,NA,N,NA,NA,EC,294,NA,5,1,EC,294,A,6977,N,5652,E,1533380,-119234.5,-92.78324,28.3307,EC,294,22214,2,E,1-Jan-77,28-Jul-94,Y,N,31-Dec-84,NA,9,7,0,A,1,FIXED,5652,6977,0,OCS LEASE,G02056,TERMIN,1984,1977
3951,22216_1,22216,Y,N,N,N,5,N,N,N,N,185,N,N,G02894,27-Aug-15,N,NA,N,N,N,10,N,N,NA,N,0,N,N,N,NA,N,N,N,EI057,3,0,N,NA,NA,EI,38,NA,3,1,EI,38,14,1434,S,1322,W,1971278,213332.3,-91.4234,29.25327,EI,38,22216,1,W,1-Jan-78,27-Jul-94,N,S,2-Aug-03,NA,1,1,0,14,1,CAIS,1322,1434,0,OCS LEASE,G02894,TERMIN,2003,1978
3952,22217_1,22217,Y,N,N,N,24,N,N,N,N,78,N,N,G01995,6-Dec-95,N,N,N,N,N,44,N,N,NA,N,0,N,N,N,NA,N,N,N,WC146,5,0,N,N,NA,WC,145,N,5,1,WC,145,4,6467,N,591,W,1392043,284016.9,-93.24322,29.43376,WC,145,22217,2,W,1-Jan-79,29-Nov-95,N,N,29-Aug-95,NA,1,1,0,4,1,CAIS,591,6467,0,OCS LEASE,G01995,TERMIN,1995,1979
3953,22218_1,22218,Y,N,N,N,89,N,Y,N,N,491,N,Y,G03520,26-Aug-98,N,NA,N,N,N,161,N,N,NA,N,0,P,Y,N,NA,Y,N,N,WC498,5,1,Y,NA,16,WC,498,NA,5,1,WC,498,A,2900,N,1850,E,1315811,-66609.24,-93.46219,28.46604,WC,498,22218,2,E,1-Jan-78,5-Feb-02,Y,N,28-Oct-03,NA,18,11,0,A,1,FIXED,1850,2900,0,OCS LEASE,G03520,PROD,2003,1978
3954,2222_1,2222,N,Y,NA,Y,62,N,Y,Y,NA,2777,N,Y,G30654,6-Oct-14,NA,NA,Y,NA,Y,180,NA,NA,NA,NA,0,N,Y,N,NA,NA,NA,Y,WILD,4,1,Y,NA,NA,GA,A 155,NA,4,1,GA,A 155,A,6520,N,7682,W,3372598,143960,-94.73975,28.16048,GA,A 155,2222,3,W,14-Jan-09,10-Nov-09,Y,N,NA,NA,2,NA,NA,A,1,FIXED,7682,6520,NA,OCS LEASE,G30654,TERMIN,NA,2009
3955,22220_1,22220,Y,N,N,N,30,N,N,N,N,2237,Y,N,G01677,25-Sep-10,N,NA,N,N,N,271,N,N,NA,Y,0,P,N,Y,NA,Y,N,N,MP306,1,1,N,NA,NA,MP,306,NA,1,1,MP,306,F,2600,S,4800,W,2886372,202814,-88.55528,29.19483,MP,306,22220,2,W,1-Jan-78,7-Apr-08,Y,S,30-Nov-10,NA,18,18,0,F,1,FIXED,4800,2600,0,OCS LEASE,G01677,TERMIN,2010,1978
3956,22221_1,22221,N,Y,N,N,84,N,Y,N,N,3026,N,Y,G02006,11-Feb-16,N,NA,Y,N,N,147,N,N,NA,N,0,P,Y,N,D,Y,N,Y,WC504,5,2,Y,NA,18,WC,504,N,5,1,WC,504,A,5400,S,4500,E,1401710,-73067.29,-93.19464,28.4524,WC,504,22221,2,E,1-Jan-78,9-Sep-94,Y,S,15-Aug-18,NA,15,6,0,A,1,FIXED,4500,5400,0,OCS LEASE,G02006,TERMIN,2018,1978
3957,22221_2,22221,N,Y,N,N,84,N,Y,N,N,3026,N,Y,G02006,11-Feb-16,N,NA,Y,N,N,147,N,N,NA,N,0,P,Y,N,D,Y,N,Y,WC504,5,2,Y,NA,18,WC,504,N,5,2,WC,504,A-AUX,5502,S,4337,E,1401873,-72965.3,-93.19414,28.45268,WC,504,22221,3,E,29-May-01,13-May-02,Y,S,15-Aug-18,NA,4,0,0,A-AUX,2,FIXED,4337,5502,0,OCS LEASE,G02006,TERMIN,2018,2001
3958,22223_1,22223,N,N,Y,N,15,N,Y,Y,Y,2451,Y,Y,G02213,24-Apr-13,Y,G,Y,N,Y,250,N,N,NA,N,0,P,Y,Y,B,Y,Y,Y,MP311,1,2,Y,N,12,MP,311,Y,1,1,MP,311,A,4800,S,3200,W,2825740,190256,-88.74613,29.16421,MP,311,22223,2,W,1-Jan-79,24-Apr-13,Y,S,NA,NA,24,24,0,A,1,FIXED,3200,4800,0,OCS LEASE,G02213,PROD,NA,1979
3959,22224_1,22224,N,N,N,N,29,N,N,Y,N,3295,N,Y,G02968,24-Oct-12,Y,G,Y,N,Y,428,N,N,NA,Y,0,P,Y,Y,G,Y,Y,Y,MC311,1,2,Y,N,17,MC,311,Y,1,1,MC,311,A,2008,N,236,E,744244,10404880,-89.79424,28.64264,MC,311,22224,2,E,1-Jan-78,24-Oct-12,Y,N,NA,NA,24,24,0,A,1,FIXED,236,2008,0,OCS LEASE,G02968,TERMIN,NA,1978
3960,22226_1,22226,Y,Y,N,N,98,N,Y,N,N,1482,N,Y,G02551,22-Feb-10,N,NA,Y,N,N,187,N,N,NA,N,NA,N,Y,N,NA,Y,N,Y,WC537,5,1,N,NA,0,WC,537,NA,5,1,WC,537,A,1664,S,2111,W,1393563,-121077.4,-93.21753,28.32004,WC,537,22226,2,W,1-Jan-79,15-Aug-94,Y,S,4-Aug-09,NA,0,0,0,A,1,FIXED,2111,1664,0,OCS LEASE,G02551,TERMIN,2009,1979
3961,22226_2,22226,Y,Y,N,N,98,N,Y,N,N,1482,N,Y,G02551,22-Feb-10,N,NA,Y,N,N,187,N,N,NA,N,NA,N,Y,N,NA,Y,N,Y,WC537,5,1,N,NA,0,WC,537,NA,5,2,WC,537,A-AUX1,1661,S,2108,W,1393560,-121080.4,-93.21753,28.32004,WC,537,22226,1,W,1-Jan-79,5-Sep-07,N,S,19-Jun-09,NA,3,2,0,A-AUX1,2,WP,2108,1661,0,OCS LEASE,G02551,TERMIN,2009,1979
3962,22226_3,22226,Y,Y,N,N,98,N,Y,N,N,1482,N,Y,G02551,22-Feb-10,N,NA,Y,N,N,187,N,N,NA,N,NA,N,Y,N,NA,Y,N,Y,WC537,5,1,N,NA,0,WC,537,NA,5,3,WC,537,A-AUX2,1700,S,2100,W,1393552,-121041.4,-93.21756,28.32014,WC,537,22226,1,W,1-Jan-79,15-Aug-94,N,S,23-Sep-09,NA,1,1,0,A-AUX2,3,CAIS,2100,1700,0,OCS LEASE,G02551,TERMIN,2009,1979
3963,22227_1,22227,Y,N,N,N,17,N,N,N,N,2252,N,N,38,24-Jul-96,N,N,N,N,N,40,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,N,NA,SS,120,N,2,1,SS,120,4,5280,S,3378,E,2121422,49102.76,-90.9543,28.80114,SS,120,22227,1,E,1-Jan-79,24-Jul-96,N,S,17-Jun-96,NA,1,1,0,4,1,CAIS,3378,5280,0,OCS LEASE,38,UNIT,1996,1979
3964,22228_1,22228,Y,N,N,N,17,N,N,N,N,2252,N,N,38,6-Aug-01,N,NA,N,N,N,41,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,NA,NA,SS,120,NA,2,1,SS,120,5,8172,S,506,E,2124294,51994.76,-90.9453,28.80906,SS,120,22228,1,E,1-Jan-79,27-Jul-94,N,S,1-Aug-03,NA,1,1,0,5,1,CAIS,506,8172,0,OCS LEASE,38,UNIT,2003,1979
3965,22229_1,22229,Y,N,N,N,17,N,N,N,N,2252,N,N,38,27-Jul-94,N,NA,N,N,N,40,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS113,2,NA,N,NA,NA,SS,120,NA,2,1,SS,120,6,4700,S,5700,E,2119100,48522.76,-90.96155,28.79956,SS,120,22229,1,E,1-Jan-79,27-Jul-94,N,S,5-Aug-92,NA,1,1,0,6,1,CAIS,5700,4700,0,OCS LEASE,38,UNIT,1992,1979
3966,2223_1,2223,Y,N,N,N,31,N,Y,N,N,2579,N,Y,G24718,23-Jul-15,N,NA,Y,N,N,60,N,N,NA,N,NA,N,Y,N,NA,N,N,N,WILD,5,1,N,NA,NA,WC,202,N,5,1,WC,202,B,3178,N,4221,E,1416747,228273.7,-93.16283,29.28159,WC,202,2223,3,E,12-Jun-09,21-Sep-09,Y,N,12-Jul-13,NA,2,NA,NA,B,1,FIXED,4221,3178,NA,OCS LEASE,G24718,RELINQ,2013,2009
3967,22230_1,22230,Y,N,N,N,17,N,N,N,N,2252,N,N,38,9-Apr-98,N,NA,N,N,N,40,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,NA,NA,SS,120,NA,2,1,SS,120,7,2961,S,4847,S,2114047,46783.76,-90.97734,28.79482,SS,120,22230,1,S,1-Jan-79,27-Jul-94,N,S,14-Aug-03,NA,1,1,0,7,1,CAIS,4847,2961,0,OCS LEASE,38,UNIT,2003,1979
3968,22231_1,22231,Y,N,N,N,10,N,N,N,N,1834,N,N,63,25-Jul-18,N,NA,N,N,N,24,N,N,NA,N,0,N,Y,N,NA,N,N,N,SS113,2,0,N,NA,0,SS,93,N,2,1,SS,93,35,7597,S,4875,W,2160875,79342.84,-90.83072,28.88387,SS,93,22231,1,W,1-Jan-79,31-Jan-08,N,S,4-Jun-18,NA,1,1,0,35,1,CAIS,4875,7597,0,OCS LEASE,63,UNIT,2018,1979
3969,22232_1,22232,Y,N,N,N,9,N,N,N,N,1689,N,N,72,29-Oct-96,N,N,N,N,N,36,N,N,NA,N,NA,N,N,N,NA,N,N,N,PL020,2,NA,N,NA,NA,PL,12,N,2,1,PL,12,23,1997,N,2604,W,2204650,97671.91,-90.69364,28.93368,PL,12,22232,1,W,1-Jan-78,27-Jul-94,N,N,22-Nov-03,NA,1,1,0,23,1,CAIS,2604,1997,0,OCS LEASE,72,RELINQ,2003,1978
3970,22233_1,22233,Y,N,N,N,9,N,N,N,N,1689,N,N,72,24-Apr-03,N,NA,N,N,N,36,N,N,NA,N,NA,N,N,N,NA,N,N,N,PL020,2,NA,N,NA,NA,PL,12,N,2,1,PL,12,24-C (24E),576,N,3498,W,2205544,99092.91,-90.69082,28.93757,PL,12,22233,1,W,1-Jan-79,28-Nov-00,N,N,21-Nov-03,NA,1,1,0,24-C (24E),1,CAIS,3498,576,0,OCS LEASE,72,RELINQ,2003,1979
3971,22234_1,22234,Y,N,N,N,9,N,N,N,N,1689,N,N,72,29-Oct-96,N,NA,N,N,N,36,N,N,NA,N,NA,N,N,N,NA,N,N,N,PL020,2,NA,N,NA,NA,PL,12,N,2,1,PL,12,27,2302,N,3783,W,2205829,97366.91,-90.68996,28.93282,PL,12,22234,1,W,1-Jan-79,27-Jul-94,N,N,17-Dec-04,NA,1,1,0,27,1,CAIS,3783,2302,0,OCS LEASE,72,RELINQ,2004,1979
3972,22235_1,22235,Y,N,N,N,41,N,N,N,N,3033,N,Y,778,20-Apr-16,N,NA,Y,N,N,80,N,N,NA,N,0,N,N,N,NA,N,N,N,SM023,3,3,N,NA,0,SM,23,N,3,1,SM,23,F,4281,S,4965,E,1819514,73334.39,-91.89712,28.8671,SM,23,22235,1,E,1-Jan-79,2-Jun-95,N,S,21-Jun-16,NA,4,4,0,F,1,WP,4965,4281,0,OCS LEASE,778,TERMIN,2016,1979
3973,22235_2,22235,Y,N,N,N,41,N,N,N,N,3033,N,Y,778,20-Apr-16,N,NA,Y,N,N,80,N,N,NA,N,0,N,N,N,NA,N,N,N,SM023,3,3,N,NA,0,SM,23,N,3,2,SM,23,G,4306,S,5194,E,1819285,73359.39,-91.89784,28.86717,SM,23,22235,3,E,1-Jan-94,25-Oct-12,Y,S,30-Jul-16,NA,9,5,0,G,2,FIXED,5194,4306,0,OCS LEASE,778,TERMIN,2016,1994
3974,22236_1,22236,Y,N,N,N,7,N,N,N,N,1834,N,N,301,23-Jul-15,N,NA,N,N,N,38,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC045,5,NA,N,NA,NA,WC,56,N,5,1,WC,56,13,3550,N,4200,W,1277587,360724.1,-93.60748,29.63892,WC,56,22236,1,W,1-Jan-77,15-Aug-94,N,N,19-Apr-13,NA,1,1,0,13,1,CAIS,4200,3550,0,OCS LEASE,301,TERMIN,2013,1977
3975,22237_1,22237,Y,N,N,N,4,N,N,N,N,112,N,N,G01859,15-Aug-94,N,NA,N,N,N,28,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC045,5,NA,N,NA,NA,WC,21,NA,5,1,WC,21,4,1200,S,7979,E,1294924,380232.2,-93.55411,29.69349,WC,21,22237,1,E,1-Jan-78,15-Aug-94,N,S,31-Dec-82,NA,1,1,0,4,1,CAIS,7979,1200,0,OCS LEASE,G01859,RELINQ,1982,1978
3976,22238_1,22238,Y,N,N,N,3,N,N,N,N,78,N,N,680,15-Aug-94,N,N,N,N,N,28,N,N,NA,N,NA,N,N,N,NA,N,N,N,WC045,5,NA,N,N,NA,WC,20,N,5,1,WC,20,16,711,S,2754,E,1285391,379743.2,-93.5841,29.69164,WC,20,22238,1,E,1-Jan-78,15-Aug-94,N,S,20-Dec-89,NA,1,1,0,16,1,CAIS,2754,711,0,OCS LEASE,680,PROD,1989,1978
3977,22239_1,22239,Y,N,N,N,69,N,N,N,N,1764,N,Y,G02038,9-Feb-07,N,NA,Y,N,N,122,N,N,NA,N,0,T,Y,N,NA,N,N,N,EC231,5,1,N,NA,2,EC,231,NA,5,1,EC,231,B,2490,S,2522,E,1536510,-21219.24,-92.77735,28.60029,EC,231,22239,2,E,1-Jan-79,28-Jul-94,Y,S,11-Jul-07,NA,9,8,0,B,1,FIXED,2522,2490,0,TIME EXTENSION,NA,NA,2007,1979
3978,2224_1,2224,N,N,N,N,5,N,N,N,N,105,N,N,G01440,26-Jul-22,N,NA,Y,N,N,33,N,N,NA,N,0,N,N,N,NA,N,N,N,EC014,5,0,N,NA,NA,EC,14,N,5,1,EC,14,13,5546,N,6102,E,1503414,339696,-92.89579,29.5915,EC,14,2224,2,E,1-Dec-08,26-Jul-22,N,N,NA,NA,1,1,NA,13,1,CAIS,6102,5546,NA,OCS LEASE,G01440,TERMIN,NA,2008
3979,22240_1,22240,Y,N,Y,N,96,N,N,N,N,105,N,Y,G03283,23-Jul-15,N,NA,Y,N,N,192,N,N,NA,N,NA,P,Y,N,B,Y,N,N,WC560,5,1,Y,NA,20,WC,560,N,5,1,WC,560,A,1513,N,2552,W,1408762,-139012.5,-93.16942,28.27142,WC,560,22240,2,W,1-Jan-79,2-Oct-01,Y,N,29-Oct-14,NA,8,7,0,A,1,FIXED,2552,1513,0,OCS LEASE,G03283,TERMIN,2014,1979
3980,22241_1,22241,Y,N,N,N,10,N,N,N,N,232,N,N,312,27-Jul-94,N,N,N,N,N,20,N,N,NA,N,NA,N,N,N,NA,N,N,N,EI047,3,NA,N,N,NA,EI,27,N,3,1,EI,27,8,3090,N,5404,W,1855182,237805.4,-91.78774,29.31982,EI,27,22241,1,W,1-Jan-75,27-Jul-94,N,N,29-Oct-88,NA,1,1,0,8,1,CAIS,5404,3090,0,OCS LEASE,312,RELINQ,1988,1975
3981,22243_1,22243,Y,Y,N,Y,14,N,Y,Y,N,59,N,Y,G03546,3-Sep-02,N,N,Y,N,Y,34,N,N,NA,N,0,P,Y,N,NA,Y,N,Y,VR076,5,1,Y,N,8,VR,58,N,5,1,VR,58,A,6950,N,3041,E,1644341,251600.6,-92.44971,29.35378,VR,58,22243,1,E,1-Jan-79,28-Jul-94,N,N,23-Oct-02,NA,1,1,0,A,1,CAIS,3041,6950,0,OCS LEASE,G03546,TERMIN,2002,1979
3982,22243_2,22243,Y,Y,N,Y,14,N,Y,Y,N,59,N,Y,G03546,3-Sep-02,N,N,Y,N,Y,34,N,N,NA,N,0,P,Y,N,NA,Y,N,Y,VR076,5,1,Y,N,8,VR,58,N,5,2,VR,58,A-AUX,7000,N,3000,E,1644382,251550.6,-92.44958,29.35364,VR,58,22243,2,E,1-Jan-79,28-Jul-94,Y,N,16-Dec-02,NA,0,0,0,A-AUX,2,FIXED,3000,7000,0,OCS LEASE,G03546,TERMIN,2002,1979
3983,22243_3,22243,Y,Y,N,Y,14,N,Y,Y,N,59,N,Y,G03546,3-Sep-02,N,N,Y,N,Y,34,N,N,NA,N,0,P,Y,N,NA,Y,N,Y,VR076,5,1,Y,N,8,VR,58,N,5,3,VR,58,10,7750,S,2982,E,1644400,251542.6,-92.44952,29.35362,VR,58,22243,1,E,19-Feb-96,22-Apr-96,N,S,16-Dec-02,NA,1,1,0,10,3,CAIS,2982,7750,0,OCS LEASE,G03546,TERMIN,2002,1996
3984,22244_1,22244,Y,N,N,N,14,N,N,N,N,59,N,N,G03546,11-May-00,N,NA,Y,N,N,34,N,N,NA,N,0,N,N,N,NA,N,N,N,VR076,5,0,N,NA,NA,VR,58,NA,5,1,VR,58,3,5013,N,3002,E,1644380,253537.6,-92.44964,29.35911,VR,58,22244,2,E,1-Jan-79,28-Jul-94,N,N,15-Dec-02,NA,1,1,0,3,1,CAIS,3002,5013,0,OCS LEASE,G03546,TERMIN,2002,1979
3985,22244_2,22244,Y,N,N,N,14,N,N,N,N,59,N,N,G03546,11-May-00,N,NA,Y,N,N,34,N,N,NA,N,0,N,N,N,NA,N,N,N,VR076,5,0,N,NA,NA,VR,58,NA,5,2,VR,58,9,5034,N,3056,E,1644326,253516.6,-92.44981,29.35905,VR,58,22244,2,E,1-Jan-84,29-Jul-03,N,N,15-Dec-02,NA,1,1,0,9,2,CAIS,3056,5034,0,OCS LEASE,G03546,TERMIN,2002,1984
3986,22245_1,22245,Y,N,N,Y,14,N,N,Y,N,59,N,N,G03546,3-Sep-02,N,NA,Y,N,N,34,N,N,NA,N,0,N,N,Y,NA,N,N,N,VR076,5,0,N,NA,NA,VR,58,NA,5,1,VR,58,2,1271,S,5964,W,1638588,245063.6,-92.46756,29.33565,VR,58,22245,2,W,1-Jan-79,28-Jul-94,N,S,21-Oct-02,NA,1,1,0,2,1,CAIS,5964,1271,0,OCS LEASE,G03546,TERMIN,2002,1979
3987,22246_1,22246,Y,N,N,N,29,N,Y,N,N,1138,N,Y,G03393,30-May-97,N,NA,Y,N,N,60,N,N,NA,N,0,N,Y,N,NA,N,N,N,VR102,5,1,N,NA,NA,VR,102,NA,5,1,VR,102,B,4382,N,7301,W,1596901,180378.4,-92.59614,29.15657,VR,102,22246,2,W,1-Jan-78,28-Jul-94,Y,N,7-Nov-00,NA,2,2,0,B,1,FIXED,7301,4382,0,OCS LEASE,G03393,RELINQ,2000,1978
3988,22247_1,22247,N,N,N,N,4,N,N,N,N,3368,N,N,694,7-Dec-15,N,G,N,N,N,48,N,N,NA,N,0,N,N,N,NA,N,N,N,SP027,1,0,N,NA,NA,SP,28,NA,1,1,SP,28,193,6386,S,3498,W,2663700,118052,-89.25781,28.97476,SP,28,22247,1,W,1-Jan-79,4-Apr-02,N,S,NA,NA,5,5,0,193,1,FIXED,3498,6386,0,OCS LEASE,694,UNIT,NA,1979
3989,22248_1,22248,Y,N,Y,N,103,N,Y,Y,N,3033,Y,Y,G02278,25-Sep-14,Y,NA,Y,N,Y,324,N,N,NA,N,0,P,Y,Y,G,Y,Y,Y,VR369,5,1,Y,NA,12,VR,386,Y,5,1,VR,386,B,200,N,5500,W,1608608,-213906.9,-92.54639,28.07284,VR,386,22248,3,W,1-Jan-79,28-Jul-14,Y,N,27-Sep-16,NA,12,10,NA,B,1,FIXED,5500,200,2,OCS LEASE,G02278,UNIT,2016,1979
3990,22249_1,22249,N,N,Y,N,100,N,Y,Y,N,3209,Y,Y,G02274,22-Mar-22,Y,NA,Y,N,Y,316,N,N,NA,Y,0,P,Y,Y,B,Y,Y,Y,VR369,5,1,Y,NA,10,VR,369,Y,5,1,VR,369,A,4000,S,500,E,1617366,-209706.9,-92.51939,28.08464,VR,369,22249,3,E,1-Jan-79,30-Nov-11,Y,S,NA,NA,20,10,0,A,1,FIXED,500,4000,0,OCS LEASE,G02274,UNIT,NA,1979
3991,22250_1,22250,Y,Y,N,N,55,N,N,N,N,78,N,N,G01196,27-Aug-15,N,NA,N,N,N,118,N,N,NA,N,0,NA,N,N,NA,N,N,Y,SM066,3,1,N,NA,NA,SM,61,NA,3,1,SM,61,D,3400,S,1500,E,1808221,-1336.86,-91.93118,28.66162,SM,61,22250,2,E,1-Jan-79,12-Aug-98,Y,S,17-Oct-04,NA,13,5,0,D,1,FIXED,1500,3400,0,OCS LEASE,G01196,TERMIN,2004,1979
3992,22251_1,22251,Y,N,N,N,10,N,N,N,N,2252,N,N,63,27-Jul-94,N,N,N,N,N,25,N,N,NA,N,NA,N,N,N,NA,N,N,N,SS113,2,NA,N,N,NA,SS,93,N,2,1,SS,93,12,2720,S,1599,W,2157599,74465.84,-90.84102,28.8705,SS,93,22251,2,W,1-Jan-77,27-Jul-94,N,S,17-Sep-93,NA,1,1,0,12,1,CAIS,1599,2720,0,OCS LEASE,63,UNIT,1993,1977
3993,22252_1,22252,Y,N,N,N,13,N,N,N,N,2252,N,N,64,9-Jul-01,N,NA,N,N,N,50,N,N,NA,N,0,N,N,N,NA,N,N,N,SS113,2,0,N,NA,NA,SS,114,NA,2,1,SS,114,39,4525,S,1387,W,2157387,62309.3,-90.84185,28.83707,SS,114,22252,2,W,1-Jan-79,27-Jul-94,N,S,2-Aug-03,NA,1,1,0,39,1,CAIS,1387,4525,0,OCS LEASE,64,UNIT,2003,1979
3994,22253_1,22253,Y,N,N,N,9,N,N,N,N,1689,N,N,72,28-Nov-00,N,NA,N,N,N,32,N,N,NA,N,0,N,N,N,NA,N,N,N,PL020,2,0,N,NA,NA,PL,12,N,2,1,PL,12,29,500,N,2600,W,2204646,99168.91,-90.69363,28.93779,PL,12,22253,1,W,1-Jan-79,27-Jul-94,N,N,15-Nov-03,NA,1,1,0,29,1,CAIS,2600,500,0,OCS LEASE,72,RELINQ,2003,1979
3995,22254_1,22254,Y,N,N,N,7,N,N,N,N,1689,N,N,72,30-Mar-99,N,NA,N,N,N,32,N,N,NA,N,NA,N,N,N,NA,N,N,N,PL020,2,NA,N,NA,NA,PL,12,N,2,1,PL,12,30,517,N,1606,W,2203652,99151.91,-90.69674,28.93776,PL,12,22254,1,W,1-Jan-79,27-Jul-94,N,N,16-Nov-03,NA,1,1,0,30,1,CAIS,1606,517,0,OCS LEASE,72,RELINQ,2003,1979
